Order_ID,Order_Month,Order_Date,Region,Product,Sales_Amount
436,Jan-2024,2024-01-19 03:00:00,West,Headphones,41083
437,Jan-2024,2024-01-19 04:00:00,West,Mobile,47046
438,Jan-2024,2024-01-19 05:00:00,West,Tablet,20335
439,Jan-2024,2024-01-19 06:00:00,East,Tablet,29533
440,Jan-2024,2024-01-19 07:00:00,East,Tablet,24500
441,Jan-2024,2024-01-19 08:00:00,North,Laptop,45996
442,Jan-2024,2024-01-19 09:00:00,West,Mobile,10832
443,Jan-2024,2024-01-19 10:00:00,North,Headphones,43104
444,Jan-2024,2024-01-19 11:00:00,West,Headphones,3300
445,Jan-2024,2024-01-19 12:00:00,West,Headphones,30038
446,Jan-2024,2024-01-19 13:00:00,East,Laptop,30619
447,Jan-2024,2024-01-19 14:00:00,East,Laptop,8833
448,Jan-2024,2024-01-19 15:00:00,South,Tablet,5910
449,Jan-2024,2024-01-19 16:00:00,East,Headphones,18339
450,Jan-2024,2024-01-19 17:00:00,South,Laptop,31019
451,Jan-2024,2024-01-19 18:00:00,South,Tablet,6308
452,Jan-2024,2024-01-19 19:00:00,South,Headphones,7296
453,Jan-2024,2024-01-19 20:00:00,South,Mobile,21680
454,Jan-2024,2024-01-19 21:00:00,South,Tablet,43556
455,Jan-2024,2024-01-19 22:00:00,North,Laptop,18209
456,Jan-2024,2024-01-19 23:00:00,East,Laptop,18043
457,Jan-2024,2024-01-20 00:00:00,South,Tablet,37918
458,Jan-2024,2024-01-20 01:00:00,West,Tablet,29575
459,Jan-2024,2024-01-20 02:00:00,East,Laptop,38255
460,Jan-2024,2024-01-20 03:00:00,East,Mobile,48468
461,Jan-2024,2024-01-20 04:00:00,South,Headphones,37965
462,Jan-2024,2024-01-20 05:00:00,North,Mobile,31002
463,Jan-2024,2024-01-20 06:00:00,South,Tablet,17224
464,Jan-2024,2024-01-20 07:00:00,North,Mobile,4328
465,Jan-2024,2024-01-20 08:00:00,West,Laptop,17587
466,Jan-2024,2024-01-20 09:00:00,East,Tablet,13105
467,Jan-2024,2024-01-20 10:00:00,West,Headphones,31837
468,Jan-2024,2024-01-20 11:00:00,North,Laptop,5982
469,Jan-2024,2024-01-20 12:00:00,North,Laptop,27505
470,Jan-2024,2024-01-20 13:00:00,West,Headphones,23260
471,Jan-2024,2024-01-20 14:00:00,North,Headphones,5963
472,Jan-2024,2024-01-20 15:00:00,West,Mobile,47128
473,Jan-2024,2024-01-20 16:00:00,East,Tablet,5412
474,Jan-2024,2024-01-20 17:00:00,West,Headphones,5148
475,Jan-2024,2024-01-20 18:00:00,East,Headphones,34123
476,Jan-2024,2024-01-20 19:00:00,West,Tablet,36134
477,Jan-2024,2024-01-20 20:00:00,North,Headphones,45102
478,Jan-2024,2024-01-20 21:00:00,West,Headphones,49562
479,Jan-2024,2024-01-20 22:00:00,North,Mobile,49834
480,Jan-2024,2024-01-20 23:00:00,West,Laptop,3612
481,Jan-2024,2024-01-21 00:00:00,West,Laptop,22554
482,Jan-2024,2024-01-21 01:00:00,South,Laptop,4992
483,Jan-2024,2024-01-21 02:00:00,North,Laptop,22707
484,Jan-2024,2024-01-21 03:00:00,South,Headphones,15614
485,Jan-2024,2024-01-21 04:00:00,North,Tablet,34785
486,Jan-2024,2024-01-21 05:00:00,South,Tablet,16518
487,Jan-2024,2024-01-21 06:00:00,East,Mobile,21886
488,Jan-2024,2024-01-21 07:00:00,West,Mobile,18240
489,Jan-2024,2024-01-21 08:00:00,North,Headphones,44699
490,Jan-2024,2024-01-21 09:00:00,North,Tablet,8710
491,Jan-2024,2024-01-21 10:00:00,West,Tablet,44863
492,Jan-2024,2024-01-21 11:00:00,North,Laptop,46139
493,Jan-2024,2024-01-21 12:00:00,North,Headphones,13243
494,Jan-2024,2024-01-21 13:00:00,South,Headphones,42592
495,Jan-2024,2024-01-21 14:00:00,North,Laptop,44799
496,Jan-2024,2024-01-21 15:00:00,East,Headphones,7088
497,Jan-2024,2024-01-21 16:00:00,East,Headphones,3811
498,Jan-2024,2024-01-21 17:00:00,West,Mobile,22932
499,Jan-2024,2024-01-21 18:00:00,North,Tablet,34255
500,Jan-2024,2024-01-21 19:00:00,West,Headphones,3821
501,Jan-2024,2024-01-21 20:00:00,East,Mobile,16312
502,Jan-2024,2024-01-21 21:00:00,North,Tablet,37883
503,Jan-2024,2024-01-21 22:00:00,North,Laptop,48780
504,Jan-2024,2024-01-21 23:00:00,West,Mobile,13646
505,Jan-2024,2024-01-22 00:00:00,East,Mobile,14154
506,Jan-2024,2024-01-22 01:00:00,North,Tablet,36320
507,Jan-2024,2024-01-22 02:00:00,West,Laptop,1226
508,Jan-2024,2024-01-22 03:00:00,East,Mobile,4260
509,Jan-2024,2024-01-22 04:00:00,West,Headphones,22690
510,Jan-2024,2024-01-22 05:00:00,South,Headphones,2375
511,Jan-2024,2024-01-22 06:00:00,North,Headphones,23877
512,Jan-2024,2024-01-22 07:00:00,South,Laptop,47237
513,Jan-2024,2024-01-22 08:00:00,East,Mobile,4533
514,Jan-2024,2024-01-22 09:00:00,South,Headphones,38711
515,Jan-2024,2024-01-22 10:00:00,South,Laptop,17873
516,Jan-2024,2024-01-22 11:00:00,East,Headphones,4244
517,Jan-2024,2024-01-22 12:00:00,West,Tablet,25495
518,Jan-2024,2024-01-22 13:00:00,South,Mobile,17477
519,Jan-2024,2024-01-22 14:00:00,West,Mobile,32902
520,Jan-2024,2024-01-22 15:00:00,South,Laptop,35042
521,Jan-2024,2024-01-22 16:00:00,West,Laptop,11151
522,Jan-2024,2024-01-22 17:00:00,East,Mobile,34203
523,Jan-2024,2024-01-22 18:00:00,South,Headphones,13895
524,Jan-2024,2024-01-22 19:00:00,East,Headphones,30308
525,Jan-2024,2024-01-22 20:00:00,South,Tablet,37076
526,Jan-2024,2024-01-22 21:00:00,East,Headphones,17215
527,Jan-2024,2024-01-22 22:00:00,East,Laptop,44909
528,Jan-2024,2024-01-22 23:00:00,South,Laptop,24806
529,Jan-2024,2024-01-23 00:00:00,South,Headphones,19586
530,Jan-2024,2024-01-23 01:00:00,South,Laptop,14876
531,Jan-2024,2024-01-23 02:00:00,North,Mobile,6389
532,Jan-2024,2024-01-23 03:00:00,West,Mobile,38322
533,Jan-2024,2024-01-23 04:00:00,North,Headphones,37136
534,Jan-2024,2024-01-23 05:00:00,North,Mobile,21084
535,Jan-2024,2024-01-23 06:00:00,East,Mobile,49853
536,Jan-2024,2024-01-23 07:00:00,South,Tablet,35110
537,Jan-2024,2024-01-23 08:00:00,West,Tablet,10558
538,Jan-2024,2024-01-23 09:00:00,East,Mobile,9601
539,Jan-2024,2024-01-23 10:00:00,North,Headphones,12997
540,Jan-2024,2024-01-23 11:00:00,South,Tablet,5158
541,Jan-2024,2024-01-23 12:00:00,East,Laptop,11881
542,Jan-2024,2024-01-23 13:00:00,South,Laptop,40812
543,Jan-2024,2024-01-23 14:00:00,East,Laptop,40986
544,Jan-2024,2024-01-23 15:00:00,South,Headphones,47119
545,Jan-2024,2024-01-23 16:00:00,North,Mobile,17654
546,Jan-2024,2024-01-23 17:00:00,West,Laptop,20039
547,Jan-2024,2024-01-23 18:00:00,North,Headphones,12277
548,Jan-2024,2024-01-23 19:00:00,West,Tablet,34896
549,Jan-2024,2024-01-23 20:00:00,South,Mobile,30873
550,Jan-2024,2024-01-23 21:00:00,East,Tablet,33654
551,Jan-2024,2024-01-23 22:00:00,North,Headphones,6531
552,Jan-2024,2024-01-23 23:00:00,West,Laptop,28497
553,Jan-2024,2024-01-24 00:00:00,North,Laptop,6939
554,Jan-2024,2024-01-24 01:00:00,West,Headphones,23285
555,Jan-2024,2024-01-24 02:00:00,North,Laptop,13892
556,Jan-2024,2024-01-24 03:00:00,West,Mobile,29169
557,Jan-2024,2024-01-24 04:00:00,West,Headphones,29439
558,Jan-2024,2024-01-24 05:00:00,South,Tablet,2782
559,Jan-2024,2024-01-24 06:00:00,West,Headphones,35124
560,Jan-2024,2024-01-24 07:00:00,South,Mobile,48938
561,Jan-2024,2024-01-24 08:00:00,West,Mobile,24864
562,Jan-2024,2024-01-24 09:00:00,East,Headphones,2498
563,Jan-2024,2024-01-24 10:00:00,East,Headphones,32205
564,Jan-2024,2024-01-24 11:00:00,East,Laptop,38744
565,Jan-2024,2024-01-24 12:00:00,West,Mobile,9928
566,Jan-2024,2024-01-24 13:00:00,South,Headphones,37937
567,Jan-2024,2024-01-24 14:00:00,South,Headphones,12836
568,Jan-2024,2024-01-24 15:00:00,West,Mobile,9842
569,Jan-2024,2024-01-24 16:00:00,East,Headphones,40332
570,Jan-2024,2024-01-24 17:00:00,East,Laptop,7946
571,Jan-2024,2024-01-24 18:00:00,South,Mobile,38892
572,Jan-2024,2024-01-24 19:00:00,East,Laptop,7961
573,Jan-2024,2024-01-24 20:00:00,North,Laptop,35087
574,Jan-2024,2024-01-24 21:00:00,South,Laptop,11016
575,Jan-2024,2024-01-24 22:00:00,East,Laptop,14249
576,Jan-2024,2024-01-24 23:00:00,South,Mobile,18014
577,Jan-2024,2024-01-25 00:00:00,North,Laptop,35926
578,Jan-2024,2024-01-25 01:00:00,South,Laptop,36768
579,Jan-2024,2024-01-25 02:00:00,South,Headphones,25450
580,Jan-2024,2024-01-25 03:00:00,South,Mobile,35388
581,Jan-2024,2024-01-25 04:00:00,South,Mobile,37288
582,Jan-2024,2024-01-25 05:00:00,North,Tablet,10713
583,Jan-2024,2024-01-25 06:00:00,West,Mobile,36527
584,Jan-2024,2024-01-25 07:00:00,South,Mobile,28511
585,Jan-2024,2024-01-25 08:00:00,South,Tablet,43349
586,Jan-2024,2024-01-25 09:00:00,East,Mobile,35091
587,Jan-2024,2024-01-25 10:00:00,South,Mobile,18358
588,Jan-2024,2024-01-25 11:00:00,East,Mobile,19126
589,Jan-2024,2024-01-25 12:00:00,West,Mobile,13967
590,Jan-2024,2024-01-25 13:00:00,North,Tablet,40258
591,Jan-2024,2024-01-25 14:00:00,North,Mobile,3634
592,Jan-2024,2024-01-25 15:00:00,West,Mobile,17243
593,Jan-2024,2024-01-25 16:00:00,North,Tablet,15934
594,Jan-2024,2024-01-25 17:00:00,West,Headphones,48275
595,Jan-2024,2024-01-25 18:00:00,West,Laptop,10733
596,Jan-2024,2024-01-25 19:00:00,West,Headphones,49646
597,Jan-2024,2024-01-25 20:00:00,North,Tablet,1641
598,Jan-2024,2024-01-25 21:00:00,East,Laptop,18519
599,Jan-2024,2024-01-25 22:00:00,West,Tablet,20884
600,Jan-2024,2024-01-25 23:00:00,South,Tablet,43403
601,Jan-2024,2024-01-26 00:00:00,North,Mobile,46234
602,Jan-2024,2024-01-26 01:00:00,West,Laptop,36629
603,Jan-2024,2024-01-26 02:00:00,West,Mobile,23467
604,Jan-2024,2024-01-26 03:00:00,South,Laptop,41103
605,Jan-2024,2024-01-26 04:00:00,East,Tablet,11672
606,Jan-2024,2024-01-26 05:00:00,East,Tablet,16890
607,Jan-2024,2024-01-26 06:00:00,East,Headphones,3767
608,Jan-2024,2024-01-26 07:00:00,West,Laptop,39832
609,Jan-2024,2024-01-26 08:00:00,West,Mobile,26667
610,Jan-2024,2024-01-26 09:00:00,West,Headphones,21812
611,Jan-2024,2024-01-26 10:00:00,North,Headphones,28340
612,Jan-2024,2024-01-26 11:00:00,South,Headphones,19490
613,Jan-2024,2024-01-26 12:00:00,West,Mobile,44679
614,Jan-2024,2024-01-26 13:00:00,South,Headphones,6406
615,Jan-2024,2024-01-26 14:00:00,South,Mobile,49296
616,Jan-2024,2024-01-26 15:00:00,East,Headphones,40879
617,Jan-2024,2024-01-26 16:00:00,North,Mobile,17797
618,Jan-2024,2024-01-26 17:00:00,West,Tablet,2511
619,Jan-2024,2024-01-26 18:00:00,East,Tablet,44514
620,Jan-2024,2024-01-26 19:00:00,East,Tablet,47058
621,Jan-2024,2024-01-26 20:00:00,West,Tablet,12238
622,Jan-2024,2024-01-26 21:00:00,South,Tablet,29297
623,Jan-2024,2024-01-26 22:00:00,East,Headphones,47998
624,Jan-2024,2024-01-26 23:00:00,South,Headphones,11620
625,Jan-2024,2024-01-27 00:00:00,North,Headphones,9267
626,Jan-2024,2024-01-27 01:00:00,South,Mobile,23352
627,Jan-2024,2024-01-27 02:00:00,North,Mobile,14203
628,Jan-2024,2024-01-27 03:00:00,South,Mobile,1429
629,Jan-2024,2024-01-27 04:00:00,East,Mobile,12451
630,Jan-2024,2024-01-27 05:00:00,East,Tablet,26539
631,Jan-2024,2024-01-27 06:00:00,North,Tablet,49113
632,Jan-2024,2024-01-27 07:00:00,West,Tablet,30004
633,Jan-2024,2024-01-27 08:00:00,North,Laptop,17938
634,Jan-2024,2024-01-27 09:00:00,North,Headphones,49015
635,Jan-2024,2024-01-27 10:00:00,South,Mobile,6244
636,Jan-2024,2024-01-27 11:00:00,South,Mobile,18784
637,Jan-2024,2024-01-27 12:00:00,North,Tablet,42917
638,Jan-2024,2024-01-27 13:00:00,East,Mobile,40248
639,Jan-2024,2024-01-27 14:00:00,South,Mobile,7569
640,Jan-2024,2024-01-27 15:00:00,West,Headphones,42859
641,Jan-2024,2024-01-27 16:00:00,South,Tablet,20299
642,Jan-2024,2024-01-27 17:00:00,South,Headphones,33710
643,Jan-2024,2024-01-27 18:00:00,West,Laptop,28726
644,Jan-2024,2024-01-27 19:00:00,North,Laptop,5152
645,Jan-2024,2024-01-27 20:00:00,West,Laptop,24823
646,Jan-2024,2024-01-27 21:00:00,North,Tablet,42638
647,Jan-2024,2024-01-27 22:00:00,North,Mobile,8097
648,Jan-2024,2024-01-27 23:00:00,North,Tablet,47593
649,Jan-2024,2024-01-28 00:00:00,West,Tablet,37726
650,Jan-2024,2024-01-28 01:00:00,North,Mobile,7091
651,Jan-2024,2024-01-28 02:00:00,East,Headphones,49614
652,Jan-2024,2024-01-28 03:00:00,West,Laptop,26333
653,Jan-2024,2024-01-28 04:00:00,East,Headphones,12326
654,Jan-2024,2024-01-28 05:00:00,North,Laptop,26917
655,Jan-2024,2024-01-28 06:00:00,South,Tablet,19193
656,Jan-2024,2024-01-28 07:00:00,North,Laptop,14638
657,Jan-2024,2024-01-28 08:00:00,East,Tablet,2669
658,Jan-2024,2024-01-28 09:00:00,East,Headphones,19056
659,Jan-2024,2024-01-28 10:00:00,West,Tablet,22552
660,Jan-2024,2024-01-28 11:00:00,South,Headphones,6813
661,Jan-2024,2024-01-28 12:00:00,West,Mobile,8815
662,Jan-2024,2024-01-28 13:00:00,East,Mobile,8536
663,Jan-2024,2024-01-28 14:00:00,North,Mobile,32278
664,Jan-2024,2024-01-28 15:00:00,South,Tablet,28234
665,Jan-2024,2024-01-28 16:00:00,North,Mobile,23673
666,Jan-2024,2024-01-28 17:00:00,North,Laptop,30903
667,Jan-2024,2024-01-28 18:00:00,South,Headphones,1285
668,Jan-2024,2024-01-28 19:00:00,West,Headphones,6639
669,Jan-2024,2024-01-28 20:00:00,North,Laptop,6844
670,Jan-2024,2024-01-28 21:00:00,East,Tablet,19300
671,Jan-2024,2024-01-28 22:00:00,North,Tablet,25872
672,Jan-2024,2024-01-28 23:00:00,South,Headphones,21038
673,Jan-2024,2024-01-29 00:00:00,South,Mobile,15473
674,Jan-2024,2024-01-29 01:00:00,South,Tablet,6119
675,Jan-2024,2024-01-29 02:00:00,West,Tablet,35204
676,Jan-2024,2024-01-29 03:00:00,North,Laptop,37075
677,Jan-2024,2024-01-29 04:00:00,West,Laptop,40419
678,Jan-2024,2024-01-29 05:00:00,West,Mobile,42761
679,Jan-2024,2024-01-29 06:00:00,South,Tablet,45623
680,Jan-2024,2024-01-29 07:00:00,South,Tablet,28216
681,Jan-2024,2024-01-29 08:00:00,West,Laptop,3736
682,Jan-2024,2024-01-29 09:00:00,North,Tablet,16348
683,Jan-2024,2024-01-29 10:00:00,East,Headphones,2852
684,Jan-2024,2024-01-29 11:00:00,West,Laptop,2432
685,Jan-2024,2024-01-29 12:00:00,North,Mobile,11413
686,Jan-2024,2024-01-29 13:00:00,South,Laptop,9056
687,Jan-2024,2024-01-29 14:00:00,South,Tablet,21800
688,Jan-2024,2024-01-29 15:00:00,North,Mobile,5998
689,Jan-2024,2024-01-29 16:00:00,East,Laptop,11082
690,Jan-2024,2024-01-29 17:00:00,South,Headphones,47133
691,Jan-2024,2024-01-29 18:00:00,South,Headphones,10069
692,Jan-2024,2024-01-29 19:00:00,South,Laptop,5357
693,Jan-2024,2024-01-29 20:00:00,North,Headphones,840
694,Jan-2024,2024-01-29 21:00:00,West,Headphones,44449
695,Jan-2024,2024-01-29 22:00:00,South,Headphones,17266
696,Jan-2024,2024-01-29 23:00:00,West,Mobile,26632
697,Jan-2024,2024-01-30 00:00:00,East,Headphones,8991
698,Jan-2024,2024-01-30 01:00:00,South,Headphones,638
699,Jan-2024,2024-01-30 02:00:00,South,Headphones,858
700,Jan-2024,2024-01-30 03:00:00,East,Mobile,10214
701,Jan-2024,2024-01-30 04:00:00,South,Laptop,20340
702,Jan-2024,2024-01-30 05:00:00,West,Tablet,34895
703,Jan-2024,2024-01-30 06:00:00,North,Headphones,31154
704,Jan-2024,2024-01-30 07:00:00,West,Laptop,26379
705,Jan-2024,2024-01-30 08:00:00,North,Headphones,16496
706,Jan-2024,2024-01-30 09:00:00,North,Mobile,38272
707,Jan-2024,2024-01-30 10:00:00,West,Laptop,27262
708,Jan-2024,2024-01-30 11:00:00,West,Mobile,13783
709,Jan-2024,2024-01-30 12:00:00,West,Headphones,39920
710,Jan-2024,2024-01-30 13:00:00,West,Headphones,20054
711,Jan-2024,2024-01-30 14:00:00,East,Mobile,20719
712,Jan-2024,2024-01-30 15:00:00,South,Tablet,35419
713,Jan-2024,2024-01-30 16:00:00,North,Mobile,9929
714,Jan-2024,2024-01-30 17:00:00,West,Headphones,47340
715,Jan-2024,2024-01-30 18:00:00,West,Mobile,45195
716,Jan-2024,2024-01-30 19:00:00,West,Tablet,40173
717,Jan-2024,2024-01-30 20:00:00,East,Mobile,19718
718,Jan-2024,2024-01-30 21:00:00,West,Tablet,12952
719,Jan-2024,2024-01-30 22:00:00,West,Tablet,49480
720,Jan-2024,2024-01-30 23:00:00,West,Mobile,19451
721,Jan-2024,2024-01-31 00:00:00,South,Mobile,1807
722,Jan-2024,2024-01-31 01:00:00,East,Laptop,15352
723,Jan-2024,2024-01-31 02:00:00,West,Headphones,25732
724,Jan-2024,2024-01-31 03:00:00,North,Tablet,35928
725,Jan-2024,2024-01-31 04:00:00,North,Laptop,43671
726,Jan-2024,2024-01-31 05:00:00,North,Mobile,26985
727,Jan-2024,2024-01-31 06:00:00,East,Headphones,10738
728,Jan-2024,2024-01-31 07:00:00,East,Laptop,39475
729,Jan-2024,2024-01-31 08:00:00,North,Tablet,1640
730,Jan-2024,2024-01-31 09:00:00,West,Laptop,25342
731,Jan-2024,2024-01-31 10:00:00,East,Tablet,26921
732,Jan-2024,2024-01-31 11:00:00,North,Mobile,2208
733,Jan-2024,2024-01-31 12:00:00,North,Headphones,4130
734,Jan-2024,2024-01-31 13:00:00,West,Headphones,20095
735,Jan-2024,2024-01-31 14:00:00,South,Headphones,10985
736,Jan-2024,2024-01-31 15:00:00,East,Mobile,28808
737,Jan-2024,2024-01-31 16:00:00,West,Tablet,45289
738,Jan-2024,2024-01-31 17:00:00,North,Mobile,26586
739,Jan-2024,2024-01-31 18:00:00,North,Headphones,17359
740,Jan-2024,2024-01-31 19:00:00,West,Mobile,8184
741,Jan-2024,2024-01-31 20:00:00,East,Mobile,26052
742,Jan-2024,2024-01-31 21:00:00,South,Mobile,1707
743,Jan-2024,2024-01-31 22:00:00,South,Tablet,46599
744,Jan-2024,2024-01-31 23:00:00,North,Laptop,2460
745,Feb-2024,2024-02-01 00:00:00,East,Laptop,1057
746,Feb-2024,2024-02-01 01:00:00,South,Mobile,30189
747,Feb-2024,2024-02-01 02:00:00,East,Laptop,49151
748,Feb-2024,2024-02-01 03:00:00,East,Laptop,14393
749,Feb-2024,2024-02-01 04:00:00,North,Mobile,32772
750,Feb-2024,2024-02-01 05:00:00,South,Mobile,1382
751,Feb-2024,2024-02-01 06:00:00,West,Headphones,38029
752,Feb-2024,2024-02-01 07:00:00,North,Laptop,39135
753,Feb-2024,2024-02-01 08:00:00,South,Tablet,30035
754,Feb-2024,2024-02-01 09:00:00,South,Mobile,13369
755,Feb-2024,2024-02-01 10:00:00,South,Headphones,7666
756,Feb-2024,2024-02-01 11:00:00,South,Tablet,13482
757,Feb-2024,2024-02-01 12:00:00,South,Laptop,41197
758,Feb-2024,2024-02-01 13:00:00,East,Headphones,38615
759,Feb-2024,2024-02-01 14:00:00,North,Mobile,7769
760,Feb-2024,2024-02-01 15:00:00,East,Tablet,28564
761,Feb-2024,2024-02-01 16:00:00,West,Mobile,14027
762,Feb-2024,2024-02-01 17:00:00,South,Laptop,2954
763,Feb-2024,2024-02-01 18:00:00,North,Tablet,21378
764,Feb-2024,2024-02-01 19:00:00,South,Laptop,13491
765,Feb-2024,2024-02-01 20:00:00,North,Laptop,3308
766,Feb-2024,2024-02-01 21:00:00,East,Headphones,39910
767,Feb-2024,2024-02-01 22:00:00,North,Mobile,37093
768,Feb-2024,2024-02-01 23:00:00,West,Tablet,36804
769,Feb-2024,2024-02-02 00:00:00,West,Laptop,30886
770,Feb-2024,2024-02-02 01:00:00,North,Laptop,48577
771,Feb-2024,2024-02-02 02:00:00,North,Tablet,4302
772,Feb-2024,2024-02-02 03:00:00,North,Laptop,29253
773,Feb-2024,2024-02-02 04:00:00,North,Headphones,21583
774,Feb-2024,2024-02-02 05:00:00,West,Headphones,18854
775,Feb-2024,2024-02-02 06:00:00,South,Headphones,22690
776,Feb-2024,2024-02-02 07:00:00,North,Headphones,6642
777,Feb-2024,2024-02-02 08:00:00,North,Laptop,28898
778,Feb-2024,2024-02-02 09:00:00,West,Tablet,42362
779,Feb-2024,2024-02-02 10:00:00,West,Tablet,33632
780,Feb-2024,2024-02-02 11:00:00,East,Tablet,20003
781,Feb-2024,2024-02-02 12:00:00,North,Tablet,48956
782,Feb-2024,2024-02-02 13:00:00,East,Mobile,35131
783,Feb-2024,2024-02-02 14:00:00,West,Tablet,16999
784,Feb-2024,2024-02-02 15:00:00,West,Mobile,40352
785,Feb-2024,2024-02-02 16:00:00,South,Mobile,8516
786,Feb-2024,2024-02-02 17:00:00,North,Headphones,2884
787,Feb-2024,2024-02-02 18:00:00,East,Mobile,15572
788,Feb-2024,2024-02-02 19:00:00,West,Laptop,37203
789,Feb-2024,2024-02-02 20:00:00,West,Mobile,46395
790,Feb-2024,2024-02-02 21:00:00,East,Headphones,14982
791,Feb-2024,2024-02-02 22:00:00,South,Mobile,41010
792,Feb-2024,2024-02-02 23:00:00,West,Laptop,49433
793,Feb-2024,2024-02-03 00:00:00,North,Laptop,22326
794,Feb-2024,2024-02-03 01:00:00,West,Laptop,2990
795,Feb-2024,2024-02-03 02:00:00,North,Headphones,46592
796,Feb-2024,2024-02-03 03:00:00,East,Headphones,26018
797,Feb-2024,2024-02-03 04:00:00,North,Tablet,24545
798,Feb-2024,2024-02-03 05:00:00,East,Headphones,27410
799,Feb-2024,2024-02-03 06:00:00,North,Laptop,25066
800,Feb-2024,2024-02-03 07:00:00,East,Laptop,34405
801,Feb-2024,2024-02-03 08:00:00,North,Headphones,27603
802,Feb-2024,2024-02-03 09:00:00,South,Mobile,36688
803,Feb-2024,2024-02-03 10:00:00,North,Headphones,6345
804,Feb-2024,2024-02-03 11:00:00,North,Headphones,21662
805,Feb-2024,2024-02-03 12:00:00,South,Laptop,37174
806,Feb-2024,2024-02-03 13:00:00,West,Tablet,19837
807,Feb-2024,2024-02-03 14:00:00,West,Laptop,22813
808,Feb-2024,2024-02-03 15:00:00,North,Tablet,27443
809,Feb-2024,2024-02-03 16:00:00,South,Laptop,12913
810,Feb-2024,2024-02-03 17:00:00,North,Headphones,776
811,Feb-2024,2024-02-03 18:00:00,East,Laptop,18111
812,Feb-2024,2024-02-03 19:00:00,East,Laptop,39605
813,Feb-2024,2024-02-03 20:00:00,North,Laptop,12444
814,Feb-2024,2024-02-03 21:00:00,West,Headphones,16406
815,Feb-2024,2024-02-03 22:00:00,West,Headphones,21036
816,Feb-2024,2024-02-03 23:00:00,North,Headphones,28310
817,Feb-2024,2024-02-04 00:00:00,North,Headphones,12806
818,Feb-2024,2024-02-04 01:00:00,East,Tablet,11003
819,Feb-2024,2024-02-04 02:00:00,West,Tablet,19725
820,Feb-2024,2024-02-04 03:00:00,North,Mobile,37476
821,Feb-2024,2024-02-04 04:00:00,East,Headphones,12090
822,Feb-2024,2024-02-04 05:00:00,West,Tablet,11386
823,Feb-2024,2024-02-04 06:00:00,South,Laptop,13366
824,Feb-2024,2024-02-04 07:00:00,East,Headphones,1588
825,Feb-2024,2024-02-04 08:00:00,West,Mobile,3863
826,Feb-2024,2024-02-04 09:00:00,West,Mobile,33292
827,Feb-2024,2024-02-04 10:00:00,East,Mobile,10264
828,Feb-2024,2024-02-04 11:00:00,South,Laptop,21120
829,Feb-2024,2024-02-04 12:00:00,East,Tablet,43227
830,Feb-2024,2024-02-04 13:00:00,West,Laptop,13435
831,Feb-2024,2024-02-04 14:00:00,North,Headphones,8568
832,Feb-2024,2024-02-04 15:00:00,North,Mobile,7795
833,Feb-2024,2024-02-04 16:00:00,East,Laptop,41660
834,Feb-2024,2024-02-04 17:00:00,West,Laptop,11890
835,Feb-2024,2024-02-04 18:00:00,North,Tablet,41716
836,Feb-2024,2024-02-04 19:00:00,West,Tablet,20631
837,Feb-2024,2024-02-04 20:00:00,East,Mobile,29718
838,Feb-2024,2024-02-04 21:00:00,North,Laptop,10933
839,Feb-2024,2024-02-04 22:00:00,West,Laptop,15538
840,Feb-2024,2024-02-04 23:00:00,North,Tablet,28682
841,Feb-2024,2024-02-05 00:00:00,East,Laptop,12028
842,Feb-2024,2024-02-05 01:00:00,West,Laptop,21781
843,Feb-2024,2024-02-05 02:00:00,North,Laptop,49011
844,Feb-2024,2024-02-05 03:00:00,East,Tablet,9105
845,Feb-2024,2024-02-05 04:00:00,North,Mobile,35282
846,Feb-2024,2024-02-05 05:00:00,North,Headphones,1881
847,Feb-2024,2024-02-05 06:00:00,South,Mobile,1598
848,Feb-2024,2024-02-05 07:00:00,South,Headphones,20310
849,Feb-2024,2024-02-05 08:00:00,East,Laptop,24822
850,Feb-2024,2024-02-05 09:00:00,South,Mobile,42369
851,Feb-2024,2024-02-05 10:00:00,East,Headphones,33455
852,Feb-2024,2024-02-05 11:00:00,South,Tablet,45216
853,Feb-2024,2024-02-05 12:00:00,North,Tablet,10707
854,Feb-2024,2024-02-05 13:00:00,East,Mobile,22293
855,Feb-2024,2024-02-05 14:00:00,East,Mobile,2592
856,Feb-2024,2024-02-05 15:00:00,North,Laptop,28720
857,Feb-2024,2024-02-05 16:00:00,East,Mobile,19014
858,Feb-2024,2024-02-05 17:00:00,East,Laptop,38510
859,Feb-2024,2024-02-05 18:00:00,South,Laptop,9049
860,Feb-2024,2024-02-05 19:00:00,East,Tablet,22531
861,Feb-2024,2024-02-05 20:00:00,West,Tablet,5685
862,Feb-2024,2024-02-05 21:00:00,North,Headphones,15771
863,Feb-2024,2024-02-05 22:00:00,South,Tablet,6276
864,Feb-2024,2024-02-05 23:00:00,South,Tablet,12949
865,Feb-2024,2024-02-06 00:00:00,West,Mobile,24797
866,Feb-2024,2024-02-06 01:00:00,North,Tablet,41091
867,Feb-2024,2024-02-06 02:00:00,North,Headphones,16217
868,Feb-2024,2024-02-06 03:00:00,South,Mobile,40623
869,Feb-2024,2024-02-06 04:00:00,East,Headphones,39733
870,Feb-2024,2024-02-06 05:00:00,South,Tablet,46005
871,Feb-2024,2024-02-06 06:00:00,North,Headphones,46592
